ID,_Year,Sport Code,Division (Member Org Sport),Org Id,School,School Conference,Opponent,Opponent Name,Opp Conference,Result Field,Score For,Score Against,Loc Ind A,Sch City,Sch State,Opp City,Opp State
5138826,2010,MVB,1,554,Princeton,EIVA,539,Penn St.,EIVA,L,0,3,A,Princeton,NJ,University Park,PA
5151894,2010,MVB,1,518,Ohio St.,MIVA,674,Stanford,MPSF,L,0,3,A,Columbus,OH,Stanford,CA
5162429,2010,MVB,1,277,Hawaii,MPSF,674,Stanford,MPSF,L,0,3,A,Honolulu,HI,Stanford,CA
5162819,2010,MVB,1,590,Sacred Heart,EIVA,479,New York U.,EIVA,W,3,0,A,Fairfield,CT,New York,NY
5162820,2010,MVB,1,590,Sacred Heart,EIVA,471,NJIT,EIVA,W,3,2,A,Fairfield,CT,Newark,NJ
5162821,2010,MVB,1,590,Sacred Heart,EIVA,679,Stevens,NECVA,W,3,0,A,Fairfield,CT,Hoboken,NJ
5162823,2010,MVB,1,590,Sacred Heart,EIVA,58,Baruch,CUNYAC,L,2,3,A,Fairfield,CT,New York,NY
5162825,2010,MVB,1,590,Sacred Heart,EIVA,673,Springfield,EIVA,L,0,3,A,Fairfield,CT,Springfield,MA
5162827,2010,MVB,1,590,Sacred Heart,EIVA,475,SUNY New Paltz,NECVA,W,3,1,A,Fairfield,CT,New Paltz,NY
5162835,2010,MVB,1,590,Sacred Heart,EIVA,589,Rutgers-Newark,EIVA,L,0,3,A,Fairfield,CT,Newark,NJ
5162837,2010,MVB,1,590,Sacred Heart,EIVA,275,Harvard,EIVA,W,3,2,A,Fairfield,CT,Boston,MA
5162838,2010,MVB,1,590,Sacred Heart,EIVA,554,Princeton,EIVA,L,1,3,A,Fairfield,CT,Princeton,NJ
5174009,2010,MVB,1,371,Loyola Chicago,MIVA,518,Ohio St.,MIVA,L,2,3,A,Chicago,IL,Columbus,OH
5202193,2010,MVB,1,47,Ball St.,MIVA,518,Ohio St.,MIVA,L,1,3,A,Muncie,IN,Columbus,OH
5209829,2011,MVB,1,277,Hawaii,MPSF,109,UC Irvine,MPSF,L,1,3,A,Honolulu,HI,Irvine,CA
5209830,2011,MVB,1,277,Hawaii,MPSF,109,UC Irvine,MPSF,L,1,3,A,Honolulu,HI,Irvine,CA
5209835,2011,MVB,1,541,Pepperdine,MPSF,99,Long Beach St.,MPSF,L,0,3,A,Malibu,CA,Long Beach,CA
5209836,2011,MVB,1,541,Pepperdine,MPSF,101,Cal St. Northridge,MPSF,W,3,0,A,Malibu,CA,Northridge,CA
5209841,2011,MVB,1,657,Southern California,MPSF,101,Cal St. Northridge,MPSF,W,3,0,A,Los Angeles,CA,Northridge,CA
5209842,2011,MVB,1,657,Southern California,MPSF,99,Long Beach St.,MPSF,W,3,2,A,Los Angeles,CA,Long Beach,CA
5211838,2011,MVB,1,248,George Mason,EIVA,308,IPFW,MIVA,L,1,3,A,Fairfax,VA,Fort Wayne,IN
5211839,2011,MVB,1,248,George Mason,EIVA,47,Ball St.,MIVA,L,1,3,A,Fairfax,VA,Muncie,IN
5211843,2011,MVB,1,471,NJIT,EIVA,590,Sacred Heart,EIVA,L,1,3,A,Newark,NJ,Fairfield,CT
5211847,2011,MVB,1,554,Princeton,EIVA,673,Springfield,EIVA,L,1,3,A,Princeton,NJ,Springfield,MA
5211848,2011,MVB,1,554,Princeton,EIVA,275,Harvard,EIVA,L,2,3,A,Princeton,NJ,Boston,MA
5212403,2011,MVB,1,77,BYU,MPSF,657,Southern California,MPSF,L,2,3,A,Provo,UT,Los Angeles,CA
5212404,2011,MVB,1,77,BYU,MPSF,657,Southern California,MPSF,L,2,3,A,Provo,UT,Los Angeles,CA
5212406,2011,MVB,1,101,CSUN,MPSF,104,UC Santa Barbara,MPSF,L,0,3,A,Northridge,CA,Santa Barbara,CA
5212409,2011,MVB,1,99,Long Beach St.,MPSF,104,UC Santa Barbara,MPSF,W,3,1,A,Long Beach,CA,Santa Barbara,CA
5212410,2011,MVB,1,99,Long Beach St.,MPSF,110,UCLA,MPSF,L,2,3,A,Long Beach,CA,Los Angeles,CA
5212411,2011,MVB,1,534,Pacific,MPSF,112,UC San Diego,MPSF,W,3,0,A,Stockton,CA,La Jolla,CA
5212412,2011,MVB,1,534,Pacific,MPSF,109,UC Irvine,MPSF,L,0,3,A,Stockton,CA,Irvine,CA
5212413,2011,MVB,1,541,Pepperdine,MPSF,277,Hawaii,MPSF,L,0,3,A,Malibu,CA,Honolulu,HI
5212414,2011,MVB,1,541,Pepperdine,MPSF,277,Hawaii,MPSF,L,0,3,A,Malibu,CA,Honolulu,HI
5212415,2011,MVB,1,674,Stanford,MPSF,109,UC Irvine,MPSF,W,3,1,A,Stanford,CA,Irvine,CA
5212416,2011,MVB,1,674,Stanford,MPSF,112,UC San Diego,MPSF,W,3,1,A,Stanford,CA,La Jolla,CA
5213680,2011,MVB,1,248,George Mason,EIVA,371,Loyola Chicago,MIVA,L,1,3,A,Fairfax,VA,Chicago,IL
5213681,2011,MVB,1,248,George Mason,EIVA,354,Lewis,MIVA,L,0,3,A,Fairfax,VA,Romeoville,IL
5213684,2011,MVB,1,471,NJIT,EIVA,354,Lewis,MIVA,L,1,3,A,Newark,NJ,Romeoville,IL
5213685,2011,MVB,1,471,NJIT,EIVA,371,Loyola Chicago,MIVA,L,1,3,A,Newark,NJ,Chicago,IL
5213691,2011,MVB,1,589,Rutgers-Newark,EIVA,541,Pepperdine,MPSF,L,1,3,A,Newark,NJ,Malibu,CA
5213692,2011,MVB,1,590,Sacred Heart,EIVA,18422,Rivier,NECVA,L,2,3,A,Fairfield,CT,Nashua,NH
5215475,2011,MVB,1,275,Harvard,EIVA,657,Southern California,MPSF,L,1,3,A,Boston,MA,Los Angeles,CA
5215516,2011,MVB,1,275,Harvard,EIVA,541,Pepperdine,MPSF,L,0,3,A,Boston,MA,Malibu,CA
5224401,2011,MVB,1,590,Sacred Heart,EIVA,308,IPFW,MIVA,L,1,3,A,Fairfield,CT,Fort Wayne,IN
5224402,2011,MVB,1,590,Sacred Heart,EIVA,47,Ball St.,MIVA,L,2,3,A,Fairfield,CT,Muncie,IN
5227235,2011,MVB,1,47,Ball St.,MIVA,539,Penn St.,EIVA,L,0,3,A,Muncie,IN,University Park,PA
5227236,2011,MVB,1,47,Ball St.,MIVA,600,Saint Francis (PA),EIVA,W,3,0,A,Muncie,IN,Loretto,PA
5227238,2011,MVB,1,308,Fort Wayne,MIVA,600,Saint Francis (PA),EIVA,W,3,1,A,Fort Wayne,IN,Loretto,PA
5227239,2011,MVB,1,308,Fort Wayne,MIVA,539,Penn St.,EIVA,L,0,3,A,Fort Wayne,IN,University Park,PA
5227244,2011,MVB,1,518,Ohio St.,MIVA,1104,Grand Canyon,MIVA,W,3,0,A,Columbus,OH,Phoenix,AZ
5242374,2011,MVB,1,600,Saint Francis (PA),EIVA,589,Rutgers-Newark,EIVA,L,0,3,A,Loretto,PA,Newark,NJ
5246429,2011,MVB,1,371,Loyola Chicago,MIVA,518,Ohio St.,MIVA,L,1,3,A,Chicago,IL,Columbus,OH
5249264,2011,MVB,1,534,Pacific,MPSF,277,Hawaii,MPSF,L,1,3,A,Stockton,CA,Honolulu,HI
5249265,2011,MVB,1,534,Pacific,MPSF,277,Hawaii,MPSF,L,0,3,A,Stockton,CA,Honolulu,HI
5249268,2011,MVB,1,109,UC Irvine,MPSF,657,Southern California,MPSF,L,1,3,A,Irvine,CA,Los Angeles,CA
5249269,2011,MVB,1,109,UC Irvine,MPSF,541,Pepperdine,MPSF,W,3,0,A,Irvine,CA,Malibu,CA
5250427,2011,MVB,1,248,George Mason,EIVA,554,Princeton,EIVA,W,3,1,A,Fairfax,VA,Princeton,NJ
5250428,2011,MVB,1,248,George Mason,EIVA,589,Rutgers-Newark,EIVA,W,3,1,A,Fairfax,VA,Newark,NJ
5250430,2011,MVB,1,275,Harvard,EIVA,600,Saint Francis (PA),EIVA,L,1,3,A,Boston,MA,Loretto,PA
5250431,2011,MVB,1,275,Harvard,EIVA,325,Juniata,EIVA,L,0,3,A,Boston,MA,Huntingdon,PA
5250440,2011,MVB,1,590,Sacred Heart,EIVA,479,New York U.,EIVA,L,0,3,A,Fairfield,CT,New York,NY
5250849,2011,MVB,1,275,Harvard,EIVA,101,Cal St. Northridge,MPSF,L,0,3,A,Boston,MA,Northridge,CA
5250850,2011,MVB,1,471,NJIT,EIVA,329,Kean,NECVA,W,3,2,A,Newark,NJ,Union,NJ
5252299,2011,MVB,1,554,Princeton,EIVA,479,New York U.,EIVA,L,1,3,A,Princeton,NJ,New York,NY
5252301,2011,MVB,1,589,Rutgers-Newark,EIVA,679,Stevens,UVC,W,3,2,A,Newark,NJ,Hoboken,NJ
5252302,2011,MVB,1,600,Saint Francis (PA),EIVA,471,NJIT,EIVA,W,3,1,A,Loretto,PA,Newark,NJ
5257541,2011,MVB,1,47,Ball St.,MIVA,354,Lewis,MIVA,L,2,3,A,Muncie,IN,Romeoville,IL
5257542,2011,MVB,1,47,Ball St.,MIVA,308,IPFW,MIVA,W,3,0,A,Muncie,IN,Fort Wayne,IN
5261362,2011,MVB,1,77,BYU,MPSF,104,UC Santa Barbara,MPSF,W,3,1,A,Provo,UT,Santa Barbara,CA
5261363,2011,MVB,1,77,BYU,MPSF,104,UC Santa Barbara,MPSF,L,0,3,A,Provo,UT,Santa Barbara,CA
5261364,2011,MVB,1,101,CSUN,MPSF,109,UC Irvine,MPSF,L,0,3,A,Northridge,CA,Irvine,CA
5261365,2011,MVB,1,101,CSUN,MPSF,112,UC San Diego,MPSF,W,3,1,A,Northridge,CA,La Jolla,CA
5261366,2011,MVB,1,277,Hawaii,MPSF,110,UCLA,MPSF,L,0,3,A,Honolulu,HI,Los Angeles,CA
5261367,2011,MVB,1,277,Hawaii,MPSF,110,UCLA,MPSF,W,3,0,A,Honolulu,HI,Los Angeles,CA
5261368,2011,MVB,1,99,Long Beach St.,MPSF,109,UC Irvine,MPSF,L,1,3,A,Long Beach,CA,Irvine,CA
5261369,2011,MVB,1,99,Long Beach St.,MPSF,112,UC San Diego,MPSF,W,3,1,A,Long Beach,CA,La Jolla,CA
5266230,2011,MVB,1,534,Pacific,MPSF,541,Pepperdine,MPSF,L,1,3,A,Stockton,CA,Malibu,CA
5266231,2011,MVB,1,534,Pacific,MPSF,657,Southern California,MPSF,L,0,3,A,Stockton,CA,Los Angeles,CA
5266234,2011,MVB,1,674,Stanford,MPSF,657,Southern California,MPSF,L,0,3,A,Stanford,CA,Los Angeles,CA
5266235,2011,MVB,1,674,Stanford,MPSF,541,Pepperdine,MPSF,W,3,0,A,Stanford,CA,Malibu,CA
5267578,2011,MVB,1,77,BYU,MPSF,371,Loyola Chicago,MIVA,L,2,3,A,Provo,UT,Chicago,IL
5267579,2011,MVB,1,77,BYU,MPSF,354,Lewis,MIVA,W,3,0,A,Provo,UT,Romeoville,IL
5267583,2011,MVB,1,99,Long Beach St.,MPSF,101,Cal St. Northridge,MPSF,L,2,3,A,Long Beach,CA,Northridge,CA
5269174,2011,MVB,1,109,UC Irvine,MPSF,534,Pacific,MPSF,W,3,0,A,Irvine,CA,Stockton,CA
5269175,2011,MVB,1,109,UC Irvine,MPSF,674,Stanford,MPSF,L,2,3,A,Irvine,CA,Stanford,CA
5269179,2011,MVB,1,657,Southern California,MPSF,541,Pepperdine,MPSF,L,2,3,A,Los Angeles,CA,Malibu,CA
5272369,2011,MVB,1,554,Princeton,EIVA,600,Saint Francis (PA),EIVA,L,0,3,A,Princeton,NJ,Loretto,PA
5272370,2011,MVB,1,554,Princeton,EIVA,539,Penn St.,EIVA,L,0,3,A,Princeton,NJ,University Park,PA
5272371,2011,MVB,1,589,Rutgers-Newark,EIVA,539,Penn St.,EIVA,L,1,3,A,Newark,NJ,University Park,PA
5272372,2011,MVB,1,589,Rutgers-Newark,EIVA,600,Saint Francis (PA),EIVA,W,3,0,A,Newark,NJ,Loretto,PA
5275599,2011,MVB,1,471,NJIT,EIVA,673,Springfield,EIVA,L,0,3,A,Newark,NJ,Springfield,MA
5275605,2011,MVB,1,589,Rutgers-Newark,EIVA,554,Princeton,EIVA,W,3,0,A,Newark,NJ,Princeton,NJ
5275606,2011,MVB,1,589,Rutgers-Newark,EIVA,248,George Mason,EIVA,L,0,3,A,Newark,NJ,Fairfax,VA
5275607,2011,MVB,1,590,Sacred Heart,EIVA,275,Harvard,EIVA,W,3,0,A,Fairfield,CT,Boston,MA
5275609,2011,MVB,1,600,Saint Francis (PA),EIVA,354,Lewis,MIVA,L,0,3,A,Loretto,PA,Romeoville,IL
5275610,2011,MVB,1,600,Saint Francis (PA),EIVA,371,Loyola Chicago,MIVA,L,0,3,A,Loretto,PA,Chicago,IL
5277766,2011,MVB,1,371,Loyola Chicago,MIVA,47,Ball St.,MIVA,W,3,1,A,Chicago,IL,Muncie,IN
5277767,2011,MVB,1,518,Ohio St.,MIVA,47,Ball St.,MIVA,W,3,0,A,Columbus,OH,Muncie,IN
5278904,2011,MVB,1,308,Fort Wayne,MIVA,518,Ohio St.,MIVA,L,0,3,A,Fort Wayne,IN,Columbus,OH
5287289,2011,MVB,1,77,BYU,MPSF,104,UC Santa Barbara,MPSF,W,3,1,A,Provo,UT,Santa Barbara,CA
5287290,2011,MVB,1,77,BYU,MPSF,674,Stanford,MPSF,L,2,3,A,Provo,UT,Stanford,CA
5287291,2011,MVB,1,77,BYU,MPSF,674,Stanford,MPSF,L,1,3,A,Provo,UT,Stanford,CA
5287292,2011,MVB,1,77,BYU,MPSF,534,Pacific,MPSF,W,3,1,A,Provo,UT,Stockton,CA
5287293,2011,MVB,1,77,BYU,MPSF,534,Pacific,MPSF,W,3,0,A,Provo,UT,Stockton,CA
5287298,2011,MVB,1,101,CSUN,MPSF,104,UC Santa Barbara,MPSF,L,0,3,A,Northridge,CA,Santa Barbara,CA
5288429,2011,MVB,1,77,BYU,MPSF,101,Cal St. Northridge,MPSF,L,0,3,A,Provo,UT,Northridge,CA
5288430,2011,MVB,1,77,BYU,MPSF,101,Cal St. Northridge,MPSF,W,3,0,A,Provo,UT,Northridge,CA
5288433,2011,MVB,1,277,Hawaii,MPSF,99,Long Beach St.,MPSF,W,3,1,A,Honolulu,HI,Long Beach,CA
5288434,2011,MVB,1,277,Hawaii,MPSF,99,Long Beach St.,MPSF,W,3,0,A,Honolulu,HI,Long Beach,CA
5288785,2011,MVB,1,101,CSUN,MPSF,657,Southern California,MPSF,L,0,3,A,Northridge,CA,Los Angeles,CA
5288786,2011,MVB,1,101,CSUN,MPSF,541,Pepperdine,MPSF,W,3,2,A,Northridge,CA,Malibu,CA
5288787,2011,MVB,1,101,CSUN,MPSF,110,UCLA,MPSF,L,1,3,A,Northridge,CA,Los Angeles,CA
5288792,2011,MVB,1,101,CSUN,MPSF,539,Penn St.,EIVA,L,0,3,A,Northridge,CA,University Park,PA
5288798,2011,MVB,1,277,Hawaii,MPSF,112,UC San Diego,MPSF,L,2,3,A,Honolulu,HI,La Jolla,CA
5288799,2011,MVB,1,277,Hawaii,MPSF,112,UC San Diego,MPSF,W,3,1,A,Honolulu,HI,La Jolla,CA
5288805,2011,MVB,1,99,Long Beach St.,MPSF,541,Pepperdine,MPSF,W,3,2,A,Long Beach,CA,Malibu,CA
5288806,2011,MVB,1,99,Long Beach St.,MPSF,657,Southern California,MPSF,L,0,3,A,Long Beach,CA,Los Angeles,CA
5288813,2011,MVB,1,534,Pacific,MPSF,308,IPFW,MIVA,W,3,1,A,Stockton,CA,Fort Wayne,IN
5288814,2011,MVB,1,534,Pacific,MPSF,308,IPFW,MIVA,L,0,3,A,Stockton,CA,Fort Wayne,IN
5288817,2011,MVB,1,534,Pacific,MPSF,99,Long Beach St.,MPSF,L,0,3,A,Stockton,CA,Long Beach,CA
5288818,2011,MVB,1,534,Pacific,MPSF,101,Cal St. Northridge,MPSF,W,3,0,A,Stockton,CA,Northridge,CA
5288819,2011,MVB,1,534,Pacific,MPSF,674,Stanford,MPSF,L,1,3,A,Stockton,CA,Stanford,CA
5288820,2011,MVB,1,534,Pacific,MPSF,673,Springfield,EIVA,W,3,0,A,Stockton,CA,Springfield,MA
5288826,2011,MVB,1,541,Pepperdine,MPSF,109,UC Irvine,MPSF,L,2,3,A,Malibu,CA,Irvine,CA
5288827,2011,MVB,1,541,Pepperdine,MPSF,110,UCLA,MPSF,L,0,3,A,Malibu,CA,Los Angeles,CA
5288828,2011,MVB,1,541,Pepperdine,MPSF,104,UC Santa Barbara,MPSF,L,0,3,A,Malibu,CA,Santa Barbara,CA
5288829,2011,MVB,1,541,Pepperdine,MPSF,112,UC San Diego,MPSF,W,3,1,A,Malibu,CA,La Jolla,CA
5288833,2011,MVB,1,674,Stanford,MPSF,277,Hawaii,MPSF,L,0,3,A,Stanford,CA,Honolulu,HI
5288834,2011,MVB,1,674,Stanford,MPSF,277,Hawaii,MPSF,W,3,2,A,Stanford,CA,Honolulu,HI
5288835,2011,MVB,1,674,Stanford,MPSF,101,Cal St. Northridge,MPSF,W,3,0,A,Stanford,CA,Northridge,CA
5288836,2011,MVB,1,674,Stanford,MPSF,99,Long Beach St.,MPSF,L,0,3,A,Stanford,CA,Long Beach,CA
5288838,2011,MVB,1,674,Stanford,MPSF,354,Lewis,MIVA,W,3,1,A,Stanford,CA,Romeoville,IL
5288839,2011,MVB,1,674,Stanford,MPSF,371,Loyola Chicago,MIVA,W,3,1,A,Stanford,CA,Chicago,IL
5288848,2011,MVB,1,109,UC Irvine,MPSF,77,BYU,MPSF,L,0,3,A,Irvine,CA,Provo,UT
5288849,2011,MVB,1,109,UC Irvine,MPSF,77,BYU,MPSF,L,0,3,A,Irvine,CA,Provo,UT
5288850,2011,MVB,1,109,UC Irvine,MPSF,539,Penn St.,EIVA,W,3,1,A,Irvine,CA,University Park,PA
5290329,2011,MVB,1,657,Southern California,MPSF,109,UC Irvine,MPSF,W,3,1,A,Los Angeles,CA,Irvine,CA
5290330,2011,MVB,1,657,Southern California,MPSF,112,UC San Diego,MPSF,W,3,0,A,Los Angeles,CA,La Jolla,CA
5290331,2011,MVB,1,657,Southern California,MPSF,104,UC Santa Barbara,MPSF,W,3,0,A,Los Angeles,CA,Santa Barbara,CA
5290332,2011,MVB,1,657,Southern California,MPSF,110,UCLA,MPSF,W,3,1,A,Los Angeles,CA,Los Angeles,CA
5290334,2011,MVB,1,47,Ball St.,MIVA,277,Hawaii,MPSF,W,3,0,A,Muncie,IN,Honolulu,HI
5290337,2011,MVB,1,47,Ball St.,MIVA,248,George Mason,EIVA,L,1,3,A,Muncie,IN,Fairfax,VA
5290338,2011,MVB,1,47,Ball St.,MIVA,590,Sacred Heart,EIVA,W,3,2,A,Muncie,IN,Fairfield,CT
5290356,2011,MVB,1,308,Fort Wayne,MIVA,471,NJIT,EIVA,W,3,0,A,Fort Wayne,IN,Newark,NJ
5290357,2011,MVB,1,308,Fort Wayne,MIVA,471,NJIT,EIVA,W,3,0,A,Fort Wayne,IN,Newark,NJ
5290362,2011,MVB,1,308,Fort Wayne,MIVA,590,Sacred Heart,EIVA,L,1,3,A,Fort Wayne,IN,Fairfield,CT
5290363,2011,MVB,1,308,Fort Wayne,MIVA,248,George Mason,EIVA,W,3,2,A,Fort Wayne,IN,Fairfax,VA
5290364,2011,MVB,1,308,Fort Wayne,MIVA,371,Loyola Chicago,MIVA,L,2,3,A,Fort Wayne,IN,Chicago,IL
5290378,2011,MVB,1,371,Loyola Chicago,MIVA,539,Penn St.,EIVA,L,1,3,A,Chicago,IL,University Park,PA
5290379,2011,MVB,1,371,Loyola Chicago,MIVA,600,Saint Francis (PA),EIVA,L,2,3,A,Chicago,IL,Loretto,PA
5290382,2011,MVB,1,518,Ohio St.,MIVA,541,Pepperdine,MPSF,L,1,3,A,Columbus,OH,Malibu,CA
5290383,2011,MVB,1,518,Ohio St.,MIVA,541,Pepperdine,MPSF,L,2,3,A,Columbus,OH,Malibu,CA
5290386,2011,MVB,1,518,Ohio St.,MIVA,308,IPFW,MIVA,W,3,0,A,Columbus,OH,Fort Wayne,IN
5290387,2011,MVB,1,518,Ohio St.,MIVA,325,Juniata,EIVA,W,3,1,A,Columbus,OH,Huntingdon,PA
5290399,2011,MVB,1,248,George Mason,EIVA,518,Ohio St.,MIVA,L,1,3,A,Fairfax,VA,Columbus,OH
5290404,2011,MVB,1,248,George Mason,EIVA,600,Saint Francis (PA),EIVA,W,3,0,A,Fairfax,VA,Loretto,PA
5290405,2011,MVB,1,248,George Mason,EIVA,325,Juniata,EIVA,W,3,1,A,Fairfax,VA,Huntingdon,PA
5291882,2011,MVB,1,471,NJIT,EIVA,248,George Mason,EIVA,L,1,3,A,Newark,NJ,Fairfax,VA
5291883,2011,MVB,1,471,NJIT,EIVA,589,Rutgers-Newark,EIVA,L,0,3,A,Newark,NJ,Newark,NJ
5291884,2011,MVB,1,471,NJIT,EIVA,600,Saint Francis (PA),EIVA,L,1,3,A,Newark,NJ,Loretto,PA
5291886,2011,MVB,1,471,NJIT,EIVA,325,Juniata,EIVA,L,0,3,A,Newark,NJ,Huntingdon,PA
5291895,2011,MVB,1,554,Princeton,EIVA,112,UC San Diego,MPSF,L,0,3,A,Princeton,NJ,La Jolla,CA
5291898,2011,MVB,1,554,Princeton,EIVA,589,Rutgers-Newark,EIVA,L,1,3,A,Princeton,NJ,Newark,NJ
5291904,2011,MVB,1,589,Rutgers-Newark,EIVA,58,Baruch,NECVA,W,3,0,A,Newark,NJ,New York,NY
5291906,2011,MVB,1,590,Sacred Heart,EIVA,248,George Mason,EIVA,L,0,3,A,Fairfield,CT,Fairfax,VA
5291911,2011,MVB,1,600,Saint Francis (PA),EIVA,518,Ohio St.,MIVA,L,0,3,A,Loretto,PA,Columbus,OH
5291912,2011,MVB,1,600,Saint Francis (PA),EIVA,539,Penn St.,EIVA,L,1,3,A,Loretto,PA,University Park,PA
5300878,2011,MVB,1,47,Ball St.,MIVA,554,Princeton,EIVA,W,3,0,A,Muncie,IN,Princeton,NJ
5300879,2011,MVB,1,47,Ball St.,MIVA,518,Ohio St.,MIVA,L,1,3,A,Muncie,IN,Columbus,OH
5300882,2011,MVB,1,308,Fort Wayne,MIVA,1104,Grand Canyon,MIVA,W,3,0,A,Fort Wayne,IN,Phoenix,AZ
5300883,2011,MVB,1,308,Fort Wayne,MIVA,1104,Grand Canyon,MIVA,W,3,1,A,Fort Wayne,IN,Phoenix,AZ
5300886,2011,MVB,1,371,Loyola Chicago,MIVA,101,Cal St. Northridge,MPSF,W,3,1,A,Chicago,IL,Northridge,CA
5300887,2011,MVB,1,371,Loyola Chicago,MIVA,110,UCLA,MPSF,L,2,3,A,Chicago,IL,Los Angeles,CA
5305721,2011,MVB,1,518,Ohio St.,MIVA,371,Loyola Chicago,MIVA,W,3,1,A,Columbus,OH,Chicago,IL
5305722,2011,MVB,1,518,Ohio St.,MIVA,354,Lewis,MIVA,L,1,3,A,Columbus,OH,Romeoville,IL
5306212,2011,MVB,1,275,Harvard,EIVA,479,New York U.,EIVA,L,2,3,A,Boston,MA,New York,NY
5306213,2011,MVB,1,275,Harvard,EIVA,471,NJIT,EIVA,L,1,3,A,Boston,MA,Newark,NJ
5306220,2011,MVB,1,554,Princeton,EIVA,518,Ohio St.,MIVA,L,0,3,A,Princeton,NJ,Columbus,OH
5306221,2011,MVB,1,589,Rutgers-Newark,EIVA,673,Springfield,EIVA,L,1,3,A,Newark,NJ,Springfield,MA
5306222,2011,MVB,1,590,Sacred Heart,EIVA,471,NJIT,EIVA,W,3,0,A,Fairfield,CT,Newark,NJ
5306223,2011,MVB,1,590,Sacred Heart,EIVA,325,Juniata,EIVA,L,0,3,A,Fairfield,CT,Huntingdon,PA
5306224,2011,MVB,1,590,Sacred Heart,EIVA,600,Saint Francis (PA),EIVA,W,3,2,A,Fairfield,CT,Loretto,PA
5306225,2011,MVB,1,600,Saint Francis (PA),EIVA,325,Juniata,EIVA,L,0,3,A,Loretto,PA,Huntingdon,PA
5306226,2011,MVB,1,600,Saint Francis (PA),EIVA,248,George Mason,EIVA,L,0,3,A,Loretto,PA,Fairfax,VA
5307897,2011,MVB,1,471,NJIT,EIVA,275,Harvard,EIVA,L,1,3,A,Newark,NJ,Boston,MA
5307899,2011,MVB,1,554,Princeton,EIVA,248,George Mason,EIVA,L,1,3,A,Princeton,NJ,Fairfax,VA
5307901,2011,MVB,1,589,Rutgers-Newark,EIVA,479,New York U.,EIVA,L,1,3,A,Newark,NJ,New York,NY
5307902,2011,MVB,1,589,Rutgers-Newark,EIVA,471,NJIT,EIVA,W,3,0,A,Newark,NJ,Newark,NJ
5307903,2011,MVB,1,590,Sacred Heart,EIVA,554,Princeton,EIVA,W,3,1,A,Fairfield,CT,Princeton,NJ
5307904,2011,MVB,1,600,Saint Francis (PA),EIVA,308,IPFW,MIVA,L,0,3,A,Loretto,PA,Fort Wayne,IN
5307905,2011,MVB,1,600,Saint Francis (PA),EIVA,47,Ball St.,MIVA,L,1,3,A,Loretto,PA,Muncie,IN
5307910,2011,MVB,1,101,CSUN,MPSF,99,Long Beach St.,MPSF,L,0,3,A,Northridge,CA,Long Beach,CA
5309428,2011,MVB,1,674,Stanford,MPSF,534,Pacific,MPSF,W,3,1,A,Stanford,CA,Stockton,CA
5309429,2011,MVB,1,109,UC Irvine,MPSF,112,UC San Diego,MPSF,W,3,0,A,Irvine,CA,La Jolla,CA
5315190,2011,MVB,1,77,BYU,MPSF,541,Pepperdine,MPSF,W,3,1,A,Provo,UT,Malibu,CA
5315191,2011,MVB,1,77,BYU,MPSF,541,Pepperdine,MPSF,W,3,0,A,Provo,UT,Malibu,CA
5315198,2011,MVB,1,534,Pacific,MPSF,104,UC Santa Barbara,MPSF,W,3,2,A,Stockton,CA,Santa Barbara,CA
5315199,2011,MVB,1,534,Pacific,MPSF,110,UCLA,MPSF,L,0,3,A,Stockton,CA,Los Angeles,CA
5315202,2011,MVB,1,674,Stanford,MPSF,104,UC Santa Barbara,MPSF,L,1,3,A,Stanford,CA,Santa Barbara,CA
5315203,2011,MVB,1,674,Stanford,MPSF,110,UCLA,MPSF,W,3,0,A,Stanford,CA,Los Angeles,CA
5315204,2011,MVB,1,109,UC Irvine,MPSF,99,Long Beach St.,MPSF,W,3,1,A,Irvine,CA,Long Beach,CA
5315205,2011,MVB,1,109,UC Irvine,MPSF,101,Cal St. Northridge,MPSF,W,3,0,A,Irvine,CA,Northridge,CA
5315208,2011,MVB,1,657,Southern California,MPSF,277,Hawaii,MPSF,L,2,3,A,Los Angeles,CA,Honolulu,HI
5315209,2011,MVB,1,657,Southern California,MPSF,277,Hawaii,MPSF,W,3,0,A,Los Angeles,CA,Honolulu,HI
5319908,2011,MVB,1,371,Loyola Chicago,MIVA,561,Quincy,MIVA,L,2,3,A,Chicago,IL,Quincy,IL
5319909,2011,MVB,1,371,Loyola Chicago,MIVA,561,Quincy,MIVA,W,3,1,A,Chicago,IL,Quincy,IL
5319910,2011,MVB,1,518,Ohio St.,MIVA,248,George Mason,EIVA,W,3,0,A,Columbus,OH,Fairfax,VA
5319911,2011,MVB,1,518,Ohio St.,MIVA,600,Saint Francis (PA),EIVA,W,3,0,A,Columbus,OH,Loretto,PA
5322870,2011,MVB,1,47,Ball St.,MIVA,371,Loyola Chicago,MIVA,L,2,3,A,Muncie,IN,Chicago,IL
5325088,2011,MVB,1,101,CSUN,MPSF,277,Hawaii,MPSF,L,1,3,A,Northridge,CA,Honolulu,HI
5325089,2011,MVB,1,101,CSUN,MPSF,277,Hawaii,MPSF,L,0,3,A,Northridge,CA,Honolulu,HI
5325092,2011,MVB,1,99,Long Beach St.,MPSF,77,BYU,MPSF,L,0,3,A,Long Beach,CA,Provo,UT
