ID,_Year,Sport Code,Division (Member Org Sport),Org Id,School,School Conference,Opponent,Opponent Name,Opp Conference,Result Field,Score For,Score Against,Loc Ind A,Sch City,Sch State,Opp City,Opp State
4215024,2007,MSO,1,285,Holy Cross,Patriot,352,Lehigh,Patriot,L,1,4,A,Worcester,MA,Bethlehem,PA
4215027,2007,MSO,1,285,Holy Cross,Patriot,23,American,Patriot,L,2,4,A,Worcester,MA,Washington,DC
4215031,2007,MSO,1,285,Holy Cross,Patriot,342,Lafayette,Patriot,L,1,2,A,Worcester,MA,Easton,PA
4215670,2007,MSO,1,603,St. John's (NY),AAC,164,Connecticut,AAC,W,1,0,A,Queens,NY,Storrs,CT
4215679,2007,MSO,1,768,West Virginia,AAC,651,South Fla.,AAC,T,2,2,A,Morgantown,WV,Tampa,FL
4215680,2007,MSO,1,768,West Virginia,AAC,176,DePaul,AAC,W,3,0,A,Morgantown,WV,Chicago,IL
4215681,2007,MSO,1,768,West Virginia,AAC,746,Virginia,ACC,L,1,2,A,Morgantown,WV,Charlottesville,VA
4215683,2007,MSO,1,768,West Virginia,AAC,539,Penn St.,Big Ten,W,2,1,A,Morgantown,WV,University Park,PA
4215684,2007,MSO,1,768,West Virginia,AAC,164,Connecticut,AAC,W,3,0,A,Morgantown,WV,Storrs,CT
4215687,2007,MSO,1,768,West Virginia,AAC,251,Georgetown,AAC,W,2,0,A,Morgantown,WV,Washington,DC
4215689,2007,MSO,1,768,West Virginia,AAC,556,Providence,AAC,W,1,0,A,Morgantown,WV,Providence,RI
4215691,2007,MSO,1,768,West Virginia,AAC,587,Rutgers,AAC,T,0,0,A,Morgantown,WV,New Brunswick,NJ
4215697,2007,MSO,1,306,Indiana,Big Ten,663,SMU,C-USA,L,0,1,A,Bloomington,IN,Dallas,TX
4215699,2007,MSO,1,306,Indiana,Big Ten,609,Saint Louis,Atlantic 10,L,0,1,A,Bloomington,IN,St. Louis,MO
4215700,2007,MSO,1,306,Indiana,Big Ten,5,Akron,MAC,W,2,0,A,Bloomington,IN,Akron,OH
4215703,2007,MSO,1,306,Indiana,Big Ten,416,Michigan St.,Big Ten,W,2,1,A,Bloomington,IN,East Lansing,MI
4215707,2007,MSO,1,306,Indiana,Big Ten,518,Ohio St.,Big Ten,W,1,0,A,Bloomington,IN,Columbus,OH
4215708,2007,MSO,1,306,Indiana,Big Ten,539,Penn St.,Big Ten,L,0,1,A,Bloomington,IN,University Park,PA
4215709,2007,MSO,1,306,Indiana,Big Ten,87,Butler,Horizon,W,4,2,A,Bloomington,IN,Indianapolis,IN
4215712,2007,MSO,1,306,Indiana,Big Ten,518,Ohio St.,Big Ten,W,1,0,A,Bloomington,IN,Columbus,OH
4215713,2007,MSO,1,439,Monmouth,NEC,248,George Mason,CAA,L,0,1,A,West Long Branch,NJ,Fairfax,VA
4215717,2007,MSO,1,439,Monmouth,NEC,471,NJIT,Atlantic Soccer,W,4,0,A,West Long Branch,NJ,Newark,NJ
4215718,2007,MSO,1,439,Monmouth,NEC,158,Columbia,Ivy League,W,1,0,A,West Long Branch,NJ,New York,NY
4215719,2007,MSO,1,439,Monmouth,NEC,3,Adelphi,Atlantic Soccer,L,0,1,A,West Long Branch,NJ,Garden City,NY
4215721,2007,MSO,1,439,Monmouth,NEC,617,Saint Peter's,MAAC,T,1,1,A,West Long Branch,NJ,Jersey City,NJ
4215722,2007,MSO,1,439,Monmouth,NEC,562,Quinnipiac,NEC,W,2,0,A,West Long Branch,NJ,Hamden,CT
4215723,2007,MSO,1,439,Monmouth,NEC,127,Central Conn. St.,NEC,W,2,1,A,West Long Branch,NJ,New Britain,CT
4215726,2007,MSO,1,439,Monmouth,NEC,450,Mt. St. Mary's,NEC,W,3,0,A,West Long Branch,NJ,Emmitsburg,MD
4215727,2007,MSO,1,439,Monmouth,NEC,361,LIU Brooklyn,NEC,W,5,0,A,West Long Branch,NJ,Brooklyn,NY
4215728,2007,MSO,1,439,Monmouth,NEC,599,St. Francis (NY),NEC,W,1,0,A,West Long Branch,NJ,Brooklyn Heights,NY
4215737,2007,MSO,1,193,Duke,ACC,749,Wake Forest,ACC,W,4,3,A,Durham,NC,Winston-Salem,NC
4215739,2007,MSO,1,193,Duke,ACC,275,Harvard,Ivy League,W,2,1,A,Durham,NC,Boston,MA
4215742,2007,MSO,1,193,Duke,ACC,392,Maryland,ACC,L,0,1,A,Durham,NC,College Park,MD
4215745,2007,MSO,1,193,Duke,ACC,490,North Carolina St.,ACC,W,4,1,A,Durham,NC,Raleigh,NC
4215749,2007,MSO,1,193,Duke,ACC,147,Clemson,ACC,L,0,1,A,Durham,NC,Clemson,SC
4215757,2007,MSO,1,222,Fairleigh Dickinson,NEC,352,Lehigh,Patriot,L,0,1,A,Teaneck,NJ,Bethlehem,PA
4215760,2007,MSO,1,222,Fairleigh Dickinson,NEC,169,Creighton,MVC,T,0,0,A,Teaneck,NJ,Omaha,NE
4215763,2007,MSO,1,222,Fairleigh Dickinson,NEC,711,Towson,CAA,L,0,1,A,Teaneck,NJ,Towson,MD
4215768,2007,MSO,1,222,Fairleigh Dickinson,NEC,562,Quinnipiac,NEC,W,2,1,A,Teaneck,NJ,Hamden,CT
4215769,2007,MSO,1,222,Fairleigh Dickinson,NEC,127,Central Conn. St.,NEC,W,2,0,A,Teaneck,NJ,New Britain,CT
4216249,2007,MSO,1,726,Navy,Patriot,90,Cal Poly,Big West,W,2,0,A,Annapolis,MD,San Luis Obispo,CA
4216251,2007,MSO,1,726,Navy,Patriot,180,Delaware,CAA,T,1,1,A,Annapolis,MD,Newark,DE
4216254,2007,MSO,1,726,Navy,Patriot,285,Holy Cross,Patriot,L,0,1,A,Annapolis,MD,Worcester,MA
4216256,2007,MSO,1,726,Navy,Patriot,290,Howard,Atlantic Soccer,L,2,3,A,Annapolis,MD,Washington,DC
4216258,2007,MSO,1,726,Navy,Patriot,725,Army,Patriot,L,3,4,A,Annapolis,MD,West Point,NY
4216510,2007,MSO,1,184,Detroit Mercy,Horizon,148,Cleveland St.,Horizon,L,0,2,A,Detroit,MI,Cleveland,OH
4216515,2007,MSO,1,797,Milwaukee,Horizon,371,Loyola Chicago,Horizon,W,1,0,A,Milwaukee,WI,Chicago,IL
4216921,2007,MSO,1,148,Cleveland St.,Horizon,545,Pittsburgh,AAC,T,0,0,A,Cleveland,OH,Pittsburgh,PA
4216923,2007,MSO,1,148,Cleveland St.,Horizon,388,Marshall,C-USA,L,0,1,A,Cleveland,OH,Huntington,WV
4216926,2007,MSO,1,148,Cleveland St.,Horizon,735,Valparaiso,Summit League,W,2,1,A,Cleveland,OH,Valparaiso,IN
4216927,2007,MSO,1,184,Detroit Mercy,Horizon,794,Green Bay,Horizon,L,1,2,A,Detroit,MI,Green Bay,WI
4216928,2007,MSO,1,148,Cleveland St.,Horizon,140,Cincinnati,AAC,L,1,3,A,Cleveland,OH,Cincinnati,OH
4216931,2007,MSO,1,148,Cleveland St.,Horizon,87,Butler,Horizon,W,1,0,A,Cleveland,OH,Indianapolis,IN
4216932,2007,MSO,1,148,Cleveland St.,Horizon,587,Rutgers,AAC,L,1,6,A,Cleveland,OH,New Brunswick,NJ
4216933,2007,MSO,1,148,Cleveland St.,Horizon,302,Ill.-Chicago,Horizon,L,0,2,A,Cleveland,OH,Chicago,IL
4216935,2007,MSO,1,148,Cleveland St.,Horizon,797,Milwaukee,Horizon,L,1,2,A,Cleveland,OH,Milwaukee,WI
4216937,2007,MSO,1,148,Cleveland St.,Horizon,810,Wright St.,Horizon,W,2,1,A,Cleveland,OH,Dayton,OH
4216939,2007,MSO,1,148,Cleveland St.,Horizon,371,Loyola Chicago,Horizon,L,2,3,A,Cleveland,OH,Chicago,IL
4216942,2007,MSO,1,810,Wright St.,Horizon,302,Ill.-Chicago,Horizon,T,0,0,A,Dayton,OH,Chicago,IL
4217150,2007,MSO,1,370,Loyola Marymount,WCC,631,Santa Clara,WCC,W,2,1,A,Los Angeles,CA,Santa Clara,CA
4217151,2007,MSO,1,370,Loyola Marymount,WCC,610,St. Mary's (CA),WCC,T,1,1,A,Los Angeles,CA,Moraga,CA
4217165,2007,MSO,1,370,Loyola Marymount,WCC,104,UC Santa Barbara,Big West,L,0,1,A,Los Angeles,CA,Santa Barbara,CA
4217217,2007,MSO,1,543,Jefferson,Atlantic Soccer,310,Iona,MAAC,L,0,6,A,Philadelphia,PA,New Rochelle,NY
4217220,2007,MSO,1,543,Jefferson,Atlantic Soccer,191,Drexel,CAA,W,1,0,A,Philadelphia,PA,Philadelphia,PA
4217221,2007,MSO,1,543,Jefferson,Atlantic Soccer,439,Monmouth,NEC,L,0,3,A,Philadelphia,PA,West Long Branch,NJ
4217222,2007,MSO,1,543,Jefferson,Atlantic Soccer,273,Hartwick,Atlantic Soccer,L,1,3,A,Philadelphia,PA,Oneonta,NY
4217223,2007,MSO,1,543,Jefferson,Atlantic Soccer,386,Marist,MAAC,L,0,1,A,Philadelphia,PA,Poughkeepsie,NY
4217225,2007,MSO,1,543,Jefferson,Atlantic Soccer,725,Army,Patriot,L,0,4,A,Philadelphia,PA,West Point,NY
4217226,2007,MSO,1,543,Jefferson,Atlantic Soccer,471,NJIT,Atlantic Soccer,W,3,2,A,Philadelphia,PA,Newark,NJ
4217228,2007,MSO,1,543,Jefferson,Atlantic Soccer,290,Howard,Atlantic Soccer,W,3,2,A,Philadelphia,PA,Washington,DC
4217229,2007,MSO,1,543,Jefferson,Atlantic Soccer,352,Lehigh,Patriot,L,0,4,A,Philadelphia,PA,Bethlehem,PA
4217233,2007,MSO,1,543,Jefferson,Atlantic Soccer,3,Adelphi,Atlantic Soccer,L,0,1,A,Philadelphia,PA,Garden City,NY
4217234,2007,MSO,1,273,Hartwick,Atlantic Soccer,518,Ohio St.,Big Ten,T,0,0,A,Oneonta,NY,Columbus,OH
4217240,2007,MSO,1,273,Hartwick,Atlantic Soccer,690,Temple,Atlantic 10,W,1,0,A,Oneonta,NY,Philadelphia,PA
4217241,2007,MSO,1,273,Hartwick,Atlantic Soccer,62,Binghamton,America East,L,0,1,A,Oneonta,NY,Binghamton,NY
4217242,2007,MSO,1,273,Hartwick,Atlantic Soccer,80,Brown,Ivy League,L,1,2,A,Oneonta,NY,Providence,RI
4217244,2007,MSO,1,273,Hartwick,Atlantic Soccer,471,NJIT,Atlantic Soccer,T,1,1,A,Oneonta,NY,Newark,NJ
4217245,2007,MSO,1,273,Hartwick,Atlantic Soccer,3,Adelphi,Atlantic Soccer,L,1,2,A,Oneonta,NY,Garden City,NY
4217248,2007,MSO,1,273,Hartwick,Atlantic Soccer,688,Syracuse,AAC,L,0,1,A,Oneonta,NY,Syracuse,NY
4217250,2007,MSO,1,273,Hartwick,Atlantic Soccer,392,Maryland,ACC,L,0,1,A,Oneonta,NY,College Park,MD
4217251,2007,MSO,1,273,Hartwick,Atlantic Soccer,167,Cornell,Ivy League,W,1,0,A,Oneonta,NY,Ithaca,NY
4217252,2007,MSO,1,273,Hartwick,Atlantic Soccer,363,Longwood,Atlantic Soccer,L,1,3,A,Oneonta,NY,Farmville,VA
4217256,2007,MSO,1,71,Bowling Green,MAC,149,Coastal Caro.,Big South,L,0,2,A,Bowling Green,OH,Conway,SC
4217258,2007,MSO,1,71,Bowling Green,MAC,610,St. Mary's (CA),WCC,T,1,1,A,Bowling Green,OH,Moraga,CA
4217260,2007,MSO,1,71,Bowling Green,MAC,518,Ohio St.,Big Ten,L,0,2,A,Bowling Green,OH,Columbus,OH
4217264,2007,MSO,1,71,Bowling Green,MAC,503,Northern Ill.,MAC,L,0,2,A,Bowling Green,OH,De Kalb,IL
4217265,2007,MSO,1,71,Bowling Green,MAC,184,Detroit,Horizon,W,3,0,A,Bowling Green,OH,Detroit,MI
4217267,2007,MSO,1,71,Bowling Green,MAC,545,Pittsburgh,AAC,W,2,1,A,Bowling Green,OH,Pittsburgh,PA
4217270,2007,MSO,1,71,Bowling Green,MAC,774,Western Mich.,MAC,L,1,2,A,Bowling Green,OH,Kalamazoo,MI
4217271,2007,MSO,1,71,Bowling Green,MAC,774,Western Mich.,MAC,W,2,1,A,Bowling Green,OH,Kalamazoo,MI
4217274,2007,MSO,1,86,Buffalo,MAC,768,West Virginia,AAC,T,0,0,A,Buffalo,NY,Morgantown,WV
4217276,2007,MSO,1,86,Buffalo,MAC,371,Loyola Chicago,Horizon,L,1,2,A,Buffalo,NY,Chicago,IL
4217277,2007,MSO,1,86,Buffalo,MAC,735,Valparaiso,Summit League,W,5,1,A,Buffalo,NY,Valparaiso,IN
4217278,2007,MSO,1,86,Buffalo,MAC,167,Cornell,Ivy League,W,1,0,A,Buffalo,NY,Ithaca,NY
4217280,2007,MSO,1,86,Buffalo,MAC,116,Canisius,MAAC,W,4,0,A,Buffalo,NY,Buffalo,NY
4217282,2007,MSO,1,86,Buffalo,MAC,639,Siena,MAAC,W,2,0,A,Buffalo,NY,Loudonville,NY
4217284,2007,MSO,1,86,Buffalo,MAC,71,Bowling Green,MAC,W,2,1,A,Buffalo,NY,Bowling Green,OH
4217285,2007,MSO,1,86,Buffalo,MAC,539,Penn St.,Big Ten,L,0,3,A,Buffalo,NY,University Park,PA
4217287,2007,MSO,1,86,Buffalo,MAC,482,Niagara,MAAC,T,2,2,A,Buffalo,NY,Niagara University,NY
4217289,2007,MSO,1,86,Buffalo,MAC,5,Akron,MAC,L,1,2,A,Buffalo,NY,Akron,OH
4217291,2007,MSO,1,86,Buffalo,MAC,503,Northern Ill.,MAC,L,0,3,A,Buffalo,NY,De Kalb,IL
4217297,2007,MSO,1,2699,IUPUI,Summit League,175,Dayton,Atlantic 10,L,0,4,A,Indianapolis,IN,Dayton,OH
4217298,2007,MSO,1,2699,IUPUI,Summit League,774,Western Mich.,MAC,L,1,2,A,Indianapolis,IN,Kalamazoo,MI
4217300,2007,MSO,1,2699,IUPUI,Summit League,527,Oral Roberts,Summit League,L,1,2,A,Indianapolis,IN,Tulsa,OK
4217305,2007,MSO,1,2699,IUPUI,Summit League,306,Indiana,Big Ten,L,2,3,A,Indianapolis,IN,Bloomington,IN
4217306,2007,MSO,1,2699,IUPUI,Summit League,735,Valparaiso,Summit League,W,1,0,A,Indianapolis,IN,Valparaiso,IN
4217307,2007,MSO,1,2699,IUPUI,Summit League,87,Butler,Horizon,L,1,3,A,Indianapolis,IN,Indianapolis,IN
4217309,2007,MSO,1,2699,IUPUI,Summit League,2707,UMKC,Summit League,L,1,2,A,Indianapolis,IN,Kansas City,MO
4217311,2007,MSO,1,771,Western Ill.,Summit League,71,Bowling Green,MAC,L,1,2,A,Macomb,IL,Bowling Green,OH
4217315,2007,MSO,1,83,Bucknell,Patriot,352,Lehigh,Patriot,L,0,2,A,Lewisburg,PA,Bethlehem,PA
4217316,2007,MSO,1,222,Fairleigh Dickinson,NEC,439,Monmouth,NEC,T,0,0,A,Teaneck,NJ,West Long Branch,NJ
4217317,2007,MSO,1,222,Fairleigh Dickinson,NEC,450,Mt. St. Mary's,NEC,L,0,1,A,Teaneck,NJ,Emmitsburg,MD
4217323,2007,MSO,1,711,Towson,CAA,273,Hartwick,Atlantic Soccer,L,2,3,A,Towson,MD,Oneonta,NY
4217327,2007,MSO,1,711,Towson,CAA,254,Georgia St.,CAA,W,1,0,A,Towson,MD,Atlanta,GA
4217328,2007,MSO,1,711,Towson,CAA,460,UNC Wilmington,CAA,W,1,0,A,Towson,MD,Wilmington,NC
4217331,2007,MSO,1,711,Towson,CAA,786,William & Mary,CAA,W,3,0,A,Towson,MD,Williamsburg,VA
4217332,2007,MSO,1,711,Towson,CAA,523,Old Dominion,CAA,W,3,1,A,Towson,MD,Norfolk,VA
4217333,2007,MSO,1,711,Towson,CAA,317,James Madison,CAA,W,1,0,A,Towson,MD,Harrisonburg,VA
4217335,2007,MSO,1,711,Towson,CAA,248,George Mason,CAA,W,2,1,A,Towson,MD,Fairfax,VA
4217337,2007,MSO,1,3,Adelphi,Atlantic Soccer,711,Towson,CAA,L,0,1,A,Garden City,NY,Towson,MD
4217338,2007,MSO,1,3,Adelphi,Atlantic Soccer,599,St. Francis (NY),NEC,W,1,0,A,Garden City,NY,Brooklyn Heights,NY
4217340,2007,MSO,1,3,Adelphi,Atlantic Soccer,683,Stony Brook,America East,W,1,0,A,Garden City,NY,Stony Brook,NY
4217343,2007,MSO,1,3,Adelphi,Atlantic Soccer,229,Fla. Atlantic,Atlantic Soccer,W,1,0,A,Garden City,NY,Boca Raton,FL
4217345,2007,MSO,1,3,Adelphi,Atlantic Soccer,363,Longwood,Atlantic Soccer,T,1,1,A,Garden City,NY,Farmville,VA
4217346,2007,MSO,1,3,Adelphi,Atlantic Soccer,543,Philadelphia U.,Atlantic Soccer,W,2,1,A,Garden City,NY,Philadelphia,PA
4217347,2007,MSO,1,3,Adelphi,Atlantic Soccer,158,Columbia,Ivy League,L,0,2,A,Garden City,NY,New York,NY
4217351,2007,MSO,1,2707,UMKC,Summit League,189,Drake,MVC,L,0,3,A,Kansas City,MO,Des Moines,IA
4217353,2007,MSO,1,2707,UMKC,Summit League,302,Ill.-Chicago,Horizon,L,0,3,A,Kansas City,MO,Chicago,IL
4217354,2007,MSO,1,2707,UMKC,Summit League,201,Eastern Ill.,MVC,L,0,1,A,Kansas City,MO,Charleston,IL
4217355,2007,MSO,1,2707,UMKC,Summit League,404,Memphis,C-USA,L,2,6,A,Kansas City,MO,Memphis,TN
4217356,2007,MSO,1,2707,UMKC,Summit League,771,Western Ill.,Summit League,L,0,1,A,Kansas City,MO,Macomb,IL
4217357,2007,MSO,1,2707,UMKC,Summit League,72,Bradley,MVC,L,0,3,A,Kansas City,MO,Peoria,IL
4217361,2007,MSO,1,2707,UMKC,Summit League,219,Evansville,MVC,L,1,2,A,Kansas City,MO,Evansville,IN
4217362,2007,MSO,1,2707,UMKC,Summit League,125,Centenary (LA),Summit League,L,1,2,A,Kansas City,MO,Shreveport,LA
4217364,2007,MSO,1,2707,UMKC,Summit League,514,Oakland,Summit League,W,2,1,A,Kansas City,MO,Rochester,MI
4217372,2007,MSO,1,792,Winthrop,Big South,1092,Gardner-Webb,ASUN,W,5,0,A,Rock Hill,SC,Boiling Springs,NC
4217374,2007,MSO,1,792,Winthrop,Big South,27,Appalachian St.,SoCon,L,0,1,A,Rock Hill,SC,Boone,NC
4217381,2007,MSO,1,792,Winthrop,Big South,253,Ga. Southern,SoCon,T,1,1,A,Rock Hill,SC,Statesboro,GA
4217382,2007,MSO,1,792,Winthrop,Big South,456,UNC Asheville,Big South,W,2,1,A,Rock Hill,SC,Asheville,NC
4217385,2007,MSO,1,792,Winthrop,Big South,28593,Birmingham-So.,Big South,W,2,0,A,Rock Hill,SC,Birmingham,AL
4217386,2007,MSO,1,792,Winthrop,Big South,563,Radford,Big South,T,1,1,A,Rock Hill,SC,Radford,VA
4217387,2007,MSO,1,792,Winthrop,Big South,149,Coastal Caro.,Big South,L,1,2,A,Rock Hill,SC,Conway,SC
4217396,2007,MSO,1,334,Kentucky,C-USA,367,Louisville,AAC,T,1,1,A,Lexington,KY,Louisville,KY
4217399,2007,MSO,1,334,Kentucky,C-USA,456,UNC Asheville,Big South,W,5,0,A,Lexington,KY,Asheville,NC
4217403,2007,MSO,1,334,Kentucky,C-USA,306,Indiana,Big Ten,L,0,1,A,Lexington,KY,Bloomington,IN
4217405,2007,MSO,1,334,Kentucky,C-USA,663,SMU,C-USA,L,0,4,A,Lexington,KY,Dallas,TX
4217407,2007,MSO,1,334,Kentucky,C-USA,9,UAB,C-USA,L,0,1,A,Lexington,KY,Birmingham,AL
4217408,2007,MSO,1,334,Kentucky,C-USA,388,Marshall,C-USA,T,1,1,A,Lexington,KY,Huntington,WV
4217410,2007,MSO,1,334,Kentucky,C-USA,719,Tulsa,C-USA,W,1,0,A,Lexington,KY,Tulsa,OK
4217413,2007,MSO,1,334,Kentucky,C-USA,719,Tulsa,C-USA,W,3,0,A,Lexington,KY,Tulsa,OK
4217548,2007,MSO,1,251,Georgetown,AAC,23,American,Patriot,L,1,2,A,Washington,DC,Washington,DC
4217549,2007,MSO,1,251,Georgetown,AAC,169,Creighton,MVC,L,2,3,A,Washington,DC,Omaha,NE
4217553,2007,MSO,1,251,Georgetown,AAC,739,Villanova,AAC,W,1,0,A,Washington,DC,Villanova,PA
4217554,2007,MSO,1,251,Georgetown,AAC,587,Rutgers,AAC,L,0,1,A,Washington,DC,New Brunswick,NJ
4217557,2007,MSO,1,251,Georgetown,AAC,556,Providence,AAC,L,0,4,A,Washington,DC,Providence,RI
4217558,2007,MSO,1,251,Georgetown,AAC,513,Notre Dame,AAC,L,1,4,A,Washington,DC,Notre Dame,IN
4217563,2007,MSO,1,367,Louisville,AAC,392,Maryland,ACC,L,1,2,A,Louisville,KY,College Park,MD
4217564,2007,MSO,1,367,Louisville,AAC,545,Pittsburgh,AAC,W,2,1,A,Louisville,KY,Pittsburgh,PA
4217565,2007,MSO,1,367,Louisville,AAC,768,West Virginia,AAC,L,1,2,A,Louisville,KY,Morgantown,WV
4217569,2007,MSO,1,367,Louisville,AAC,140,Cincinnati,AAC,L,0,3,A,Louisville,KY,Cincinnati,OH
4217570,2007,MSO,1,367,Louisville,AAC,688,Syracuse,AAC,W,4,0,A,Louisville,KY,Syracuse,NY
4217572,2007,MSO,1,367,Louisville,AAC,306,Indiana,Big Ten,L,0,2,A,Louisville,KY,Bloomington,IN
4217764,2007,MSO,1,459,UNCG,SoCon,768,West Virginia,AAC,W,2,1,A,Greensboro,NC,Morgantown,WV
4218853,2007,MSO,1,83,Bucknell,Patriot,539,Penn St.,Big Ten,L,1,3,A,Lewisburg,PA,University Park,PA
4218854,2007,MSO,1,83,Bucknell,Patriot,23,American,Patriot,L,0,2,A,Lewisburg,PA,Washington,DC
4218855,2007,MSO,1,83,Bucknell,Patriot,392,Maryland,ACC,L,1,4,A,Lewisburg,PA,College Park,MD
4218857,2007,MSO,1,83,Bucknell,Patriot,352,Lehigh,Patriot,T,1,1,A,Lewisburg,PA,Bethlehem,PA
4218859,2007,MSO,1,771,Western Ill.,Summit League,812,Xavier,Atlantic 10,W,2,0,A,Macomb,IL,Cincinnati,OH
4218860,2007,MSO,1,771,Western Ill.,Summit League,175,Dayton,Atlantic 10,L,0,2,A,Macomb,IL,Dayton,OH
4218864,2007,MSO,1,771,Western Ill.,Summit League,514,Oakland,Summit League,W,4,0,A,Macomb,IL,Rochester,MI
4218865,2007,MSO,1,771,Western Ill.,Summit League,774,Western Mich.,MAC,W,4,0,A,Macomb,IL,Kalamazoo,MI
4218867,2007,MSO,1,771,Western Ill.,Summit League,796,Wisconsin,Big Ten,L,0,1,A,Macomb,IL,Madison,WI
4218870,2007,MSO,1,771,Western Ill.,Summit League,125,Centenary (LA),Summit League,W,3,0,A,Macomb,IL,Shreveport,LA
4218871,2007,MSO,1,771,Western Ill.,Summit League,72,Bradley,MVC,W,3,2,A,Macomb,IL,Peoria,IL
4218872,2007,MSO,1,771,Western Ill.,Summit League,2699,IUPUI,Summit League,L,1,2,A,Macomb,IL,Indianapolis,IN
4218889,2007,MSO,1,83,Bucknell,Patriot,342,Lafayette,Patriot,L,0,1,A,Lewisburg,PA,Easton,PA
4218890,2007,MSO,1,370,Loyola Marymount,WCC,551,Portland,WCC,L,1,2,A,Los Angeles,CA,Portland,OR
4218891,2007,MSO,1,370,Loyola Marymount,WCC,260,Gonzaga,WCC,W,4,1,A,Los Angeles,CA,Spokane,WA
4218894,2007,MSO,1,370,Loyola Marymount,WCC,629,San Francisco,WCC,L,1,2,A,Los Angeles,CA,San Francisco,CA
4218940,2007,MSO,1,370,Loyola Marymount,WCC,627,San Diego,WCC,W,3,2,A,Los Angeles,CA,San Diego,CA
4218960,2007,MSO,1,663,SMU,C-USA,473,New Mexico,MPSF,T,1,1,A,Dallas,TX,Albuquerque,NM
4219031,2007,MSO,1,371,Loyola Chicago,Horizon,176,DePaul,AAC,L,1,2,A,Chicago,IL,Chicago,IL
4219033,2007,MSO,1,371,Loyola Chicago,Horizon,173,Davidson,SoCon,L,0,3,A,Chicago,IL,Davidson,NC
4219035,2007,MSO,1,371,Loyola Chicago,Horizon,201,Eastern Ill.,MVC,W,2,0,A,Chicago,IL,Charleston,IL
4219036,2007,MSO,1,371,Loyola Chicago,Horizon,812,Xavier,Atlantic 10,W,1,0,A,Chicago,IL,Cincinnati,OH
4219038,2007,MSO,1,371,Loyola Chicago,Horizon,148,Cleveland St.,Horizon,W,1,0,A,Chicago,IL,Cleveland,OH
4219041,2007,MSO,1,371,Loyola Chicago,Horizon,87,Butler,Horizon,W,1,0,A,Chicago,IL,Indianapolis,IN
4219043,2007,MSO,1,371,Loyola Chicago,Horizon,794,Green Bay,Horizon,L,1,2,A,Chicago,IL,Green Bay,WI
4219048,2007,MSO,1,371,Loyola Chicago,Horizon,302,Ill.-Chicago,Horizon,T,0,0,A,Chicago,IL,Chicago,IL
4219104,2007,MSO,1,180,Delaware,CAA,248,George Mason,CAA,L,0,1,A,Newark,DE,Fairfax,VA
4219105,2007,MSO,1,180,Delaware,CAA,711,Towson,CAA,L,0,1,A,Newark,DE,Towson,MD
4219106,2007,MSO,1,191,Drexel,CAA,248,George Mason,CAA,L,0,1,A,Philadelphia,PA,Fairfax,VA
4219110,2007,MSO,1,283,Hofstra,CAA,509,Northwestern,Big Ten,L,1,2,A,Hempstead,NY,Evanston,IL
4219115,2007,MSO,1,5,Akron,MAC,518,Ohio St.,Big Ten,L,0,1,A,Akron,OH,Columbus,OH
4219117,2007,MSO,1,5,Akron,MAC,539,Penn St.,Big Ten,T,0,0,A,Akron,OH,University Park,PA
4219120,2007,MSO,1,786,William & Mary,CAA,740,VCU,CAA,W,2,1,A,Williamsburg,VA,Richmond,VA
4219124,2007,MSO,1,5,Akron,MAC,503,Northern Ill.,MAC,L,0,1,A,Akron,OH,De Kalb,IL
4219127,2007,MSO,1,283,Hofstra,CAA,222,Fairleigh Dickinson,NEC,T,0,0,A,Hempstead,NY,Teaneck,NJ
4219129,2007,MSO,1,283,Hofstra,CAA,711,Towson,CAA,T,1,1,A,Hempstead,NY,Towson,MD
4219130,2007,MSO,1,283,Hofstra,CAA,248,George Mason,CAA,L,2,3,A,Hempstead,NY,Fairfax,VA
4219142,2007,MSO,1,283,Hofstra,CAA,254,Georgia St.,CAA,W,2,1,A,Hempstead,NY,Atlanta,GA
4219143,2007,MSO,1,283,Hofstra,CAA,460,UNC Wilmington,CAA,L,0,1,A,Hempstead,NY,Wilmington,NC
4219147,2007,MSO,1,283,Hofstra,CAA,180,Delaware,CAA,W,2,0,A,Hempstead,NY,Newark,DE
4219148,2007,MSO,1,283,Hofstra,CAA,500,Northeastern,CAA,L,0,4,A,Hempstead,NY,Boston,MA
4219440,2007,MSO,1,465,UNLV,MPSF,260,Gonzaga,WCC,L,1,4,A,Las Vegas,NV,Spokane,WA
4219441,2007,MSO,1,465,UNLV,MPSF,111,UC Riverside,Big West,L,1,2,A,Las Vegas,NV,Riverside,CA
4219463,2007,MSO,1,370,Loyola Marymount,WCC,164,Connecticut,AAC,W,1,0,A,Los Angeles,CA,Storrs,CT
4219464,2007,MSO,1,370,Loyola Marymount,WCC,127,Central Conn. St.,NEC,L,1,2,A,Los Angeles,CA,New Britain,CT
4220293,2007,MSO,1,260,Gonzaga,WCC,726,Navy,Patriot,L,1,2,A,Spokane,WA,Annapolis,MD
4220402,2007,MSO,1,639,Siena,MAAC,191,Drexel,CAA,L,1,2,A,Loudonville,NY,Philadelphia,PA
4220403,2007,MSO,1,639,Siena,MAAC,400,Massachusetts,Atlantic 10,L,0,1,A,Loudonville,NY,Amherst,MA
4220406,2007,MSO,1,639,Siena,MAAC,14,Albany (NY),America East,L,1,3,A,Loudonville,NY,Albany,NY
