ID,_Year,Sport Code,Division (Member Org Sport),Org Id,School,School Conference,Opponent,Opponent Name,Opp Conference,Result Field,Score For,Score Against,Loc Ind A,Sch City,Sch State,Opp City,Opp State
4945367,2010,WFH,1,562,Quinnipiac,NEC,576,Rider,NEC,L,0,1,A,Hamden,CT,Lawrenceville,NJ
4945369,2010,WFH,1,400,Massachusetts,Atlantic 10,164,Connecticut,AAC,L,0,3,A,Amherst,MA,Storrs,CT
4945371,2010,WFH,1,367,Louisville,AAC,518,Ohio St.,Big Ten,L,1,2,A,Louisville,KY,Columbus,OH
4945375,2010,WFH,1,193,Duke,ACC,518,Ohio St.,Big Ten,L,1,2,A,Durham,NC,Columbus,OH
4945856,2010,WFH,1,439,Monmouth,NEC,81,Bryant,NEC,L,0,1,A,West Long Branch,NJ,Smithfield,RI
4945858,2010,WFH,1,639,Siena,NEC,576,Rider,NEC,L,0,5,A,Loudonville,NY,Lawrenceville,NJ
4946356,2010,WFH,1,554,Princeton,Ivy League,80,Brown,Ivy League,W,5,1,A,Princeton,NJ,Providence,RI
4946391,2010,WFH,1,342,Lafayette,Patriot,23,American,Patriot,L,0,2,A,Easton,PA,Washington,DC
4946393,2010,WFH,1,469,New Hampshire,America East,14,Albany (NY),America East,L,0,3,A,Durham,NH,Albany,NY
4946551,2010,WFH,1,14,Albany (NY),America East,688,Syracuse,AAC,L,0,1,A,Albany,NY,Syracuse,NY
4946558,2010,WFH,1,220,Fairfield,America East,813,Yale,Ivy League,L,0,6,A,Fairfield,CT,New Haven,CT
4946850,2010,WFH,1,158,Columbia,Ivy League,172,Dartmouth,Ivy League,L,1,2,A,New York,NY,Hanover,NH
4946960,2010,WFH,1,786,William & Mary,CAA,711,Towson,CAA,W,2,0,A,Williamsburg,VA,Towson,MD
4947532,2010,WFH,1,575,Richmond,Atlantic 10,519,Ohio,MAC,W,2,1,A,Richmond,VA,Athens,OH
4947821,2010,WFH,1,587,Rutgers,AAC,342,Lafayette,Patriot,L,0,2,A,New Brunswick,NJ,Easton,PA
4947842,2010,WFH,1,786,William & Mary,CAA,740,VCU,CAA,W,3,2,A,Williamsburg,VA,Richmond,VA
4947844,2010,WFH,1,587,Rutgers,AAC,688,Syracuse,AAC,L,1,6,A,New Brunswick,NJ,Syracuse,NY
4948164,2010,WFH,1,690,Temple,Atlantic 10,83,Bucknell,Patriot,L,1,2,A,Philadelphia,PA,Lewisburg,PA
4948194,2010,WFH,1,167,Cornell,Ivy League,554,Princeton,Ivy League,L,1,10,A,Ithaca,NY,Princeton,NJ
4948341,2010,WFH,1,220,Fairfield,America East,285,Holy Cross,Patriot,L,0,1,A,Fairfield,CT,Worcester,MA
4948592,2010,WFH,1,579,Robert Morris,NEC,639,Siena,NEC,L,3,4,A,Moon Township,PA,Loudonville,NY
4948928,2010,WFH,1,83,Bucknell,Patriot,539,Penn St.,Big Ten,L,1,2,A,Lewisburg,PA,University Park,PA
4949315,2010,WFH,1,251,Georgetown,AAC,587,Rutgers,AAC,W,3,2,A,Washington,DC,New Brunswick,NJ
4949843,2010,WFH,1,416,Michigan St.,Big Ten,193,Duke,ACC,L,2,3,A,East Lansing,MI,Durham,NC
4950117,2010,WFH,1,380,Maine,America East,285,Holy Cross,Patriot,W,5,1,A,Orono,ME,Worcester,MA
4950902,2010,WFH,1,739,Villanova,AAC,556,Providence,AAC,L,2,4,A,Villanova,PA,Providence,RI
4950916,2010,WFH,1,418,Michigan,Big Ten,509,Northwestern,Big Ten,W,3,1,A,Ann Arbor,MI,Evanston,IL
4950970,2010,WFH,1,562,Quinnipiac,NEC,639,Siena,NEC,W,3,0,A,Hamden,CT,Loudonville,NY
4950972,2010,WFH,1,360,Lock Haven,NEC,765,West Chester,Atlantic 10,W,4,0,A,Lock Haven,PA,West Chester,PA
4951274,2010,WFH,1,669,Missouri St.,MAC,47,Ball St.,MAC,L,3,4,A,Springfield,MO,Muncie,IN
4951279,2010,WFH,1,312,Iowa,Big Ten,23,American,Patriot,W,2,1,A,Iowa City,IA,Washington,DC
4951282,2010,WFH,1,47,Ball St.,MAC,331,Kent St.,MAC,L,0,8,A,Muncie,IN,Kent,OH
4951710,2010,WFH,1,14,Albany (NY),America East,380,Maine,America East,W,1,0,A,Albany,NY,Orono,ME
4951805,2010,WFH,1,23,American,Patriot,392,Maryland,ACC,L,1,6,A,Washington,DC,College Park,MD
4952239,2010,WFH,1,400,Massachusetts,Atlantic 10,738,Vermont,America East,W,2,1,A,Amherst,MA,Burlington,VT
4952241,2010,WFH,1,575,Richmond,Atlantic 10,400,Massachusetts,Atlantic 10,W,1,0,A,Richmond,VA,Amherst,MA
4952445,2010,WFH,1,813,Yale,Ivy League,554,Princeton,Ivy League,L,2,5,A,New Haven,CT,Princeton,NJ
4952447,2010,WFH,1,340,La Salle,Atlantic 10,352,Lehigh,Patriot,W,1,0,A,Philadelphia,PA,Bethlehem,PA
4952451,2010,WFH,1,563,Radford,NorPac,317,James Madison,CAA,L,1,8,A,Radford,VA,Harrisonburg,VA
4954003,2010,WFH,1,674,Stanford,NorPac,340,La Salle,Atlantic 10,W,4,0,A,Stanford,CA,Philadelphia,PA
4954005,2010,WFH,1,740,VCU,CAA,191,Drexel,CAA,L,1,4,A,Richmond,VA,Philadelphia,PA
4954007,2010,WFH,1,317,James Madison,CAA,191,Drexel,CAA,W,3,2,A,Harrisonburg,VA,Philadelphia,PA
4954368,2010,WFH,1,172,Dartmouth,Ivy League,813,Yale,Ivy League,L,2,5,A,Hanover,NH,New Haven,CT
4955354,2010,WFH,1,367,Louisville,AAC,251,Georgetown,AAC,W,5,1,A,Louisville,KY,Washington,DC
4955356,2010,WFH,1,563,Radford,NorPac,251,Georgetown,AAC,L,2,3,A,Radford,VA,Washington,DC
4955926,2010,WFH,1,688,Syracuse,AAC,500,Northeastern,CAA,W,2,1,A,Syracuse,NY,Boston,MA
4955928,2010,WFH,1,606,Saint Joseph's,Atlantic 10,609,Saint Louis,Atlantic 10,W,7,0,A,Philadelphia,PA,St. Louis,MO
4956330,2010,WFH,1,518,Ohio St.,Big Ten,414,Miami (OH),MAC,W,5,2,A,Columbus,OH,Oxford,OH
4956749,2010,WFH,1,193,Duke,ACC,746,Virginia,ACC,L,1,3,A,Durham,NC,Charlottesville,VA
4956750,2010,WFH,1,469,New Hampshire,America East,275,Harvard,Ivy League,W,5,4,A,Durham,NH,Boston,MA
4956755,2010,WFH,1,27,Appalachian St.,NorPac,674,Stanford,NorPac,L,0,9,A,Boone,NC,Stanford,CA
4957222,2010,WFH,1,392,Maryland,ACC,23,American,Patriot,W,3,0,A,College Park,MD,Washington,DC
4957715,2010,WFH,1,575,Richmond,Atlantic 10,690,Temple,Atlantic 10,L,2,4,A,Richmond,VA,Philadelphia,PA
4957734,2010,WFH,1,352,Lehigh,Patriot,23,American,Patriot,L,1,8,A,Bethlehem,PA,Washington,DC
4957736,2010,WFH,1,579,Robert Morris,NEC,562,Quinnipiac,NEC,L,0,4,A,Moon Township,PA,Hamden,CT
4957738,2010,WFH,1,600,Saint Francis (PA),NEC,562,Quinnipiac,NEC,L,0,3,A,Loretto,PA,Hamden,CT
4957740,2010,WFH,1,418,Michigan,Big Ten,129,Central Mich.,MAC,L,0,1,A,Ann Arbor,MI,Mount Pleasant,MI
4957742,2010,WFH,1,669,Missouri St.,MAC,129,Central Mich.,MAC,L,1,4,A,Springfield,MO,Mount Pleasant,MI
4957744,2010,WFH,1,669,Missouri St.,MAC,129,Central Mich.,MAC,L,1,3,A,Springfield,MO,Mount Pleasant,MI
4957746,2010,WFH,1,363,Longwood,NorPac,173,Davidson,NorPac,L,2,4,A,Farmville,VA,Davidson,NC
4957995,2010,WFH,1,414,Miami (OH),MAC,47,Ball St.,MAC,W,3,1,A,Oxford,OH,Muncie,IN
4958314,2010,WFH,1,540,Penn,Ivy League,158,Columbia,Ivy League,L,0,2,A,Philadelphia,PA,New York,NY
4958399,2010,WFH,1,47,Ball St.,MAC,129,Central Mich.,MAC,L,1,4,A,Muncie,IN,Mount Pleasant,MI
4958791,2010,WFH,1,414,Miami (OH),MAC,129,Central Mich.,MAC,W,2,1,A,Oxford,OH,Mount Pleasant,MI
4959115,2010,WFH,1,285,Holy Cross,Patriot,67,Boston College,ACC,L,2,6,A,Worcester,MA,Chestnut Hill,MA
4959117,2010,WFH,1,392,Maryland,ACC,67,Boston College,ACC,W,6,2,A,College Park,MD,Chestnut Hill,MA
4959119,2010,WFH,1,193,Duke,ACC,67,Boston College,ACC,L,2,3,A,Durham,NC,Chestnut Hill,MA
4959121,2010,WFH,1,749,Wake Forest,ACC,193,Duke,ACC,W,3,2,A,Winston-Salem,NC,Durham,NC
4959181,2010,WFH,1,107,California,NorPac,392,Maryland,ACC,L,0,8,A,Berkeley,CA,College Park,MD
4959667,2010,WFH,1,509,Northwestern,Big Ten,306,Indiana,Big Ten,L,1,2,A,Evanston,IL,Bloomington,IN
4959669,2010,WFH,1,469,New Hampshire,America East,68,Boston U.,America East,L,1,2,A,Durham,NH,Boston,MA
4960535,2010,WFH,1,469,New Hampshire,America East,14,Albany (NY),America East,W,2,1,A,Durham,NH,Albany,NY
4960541,2010,WFH,1,172,Dartmouth,Ivy League,275,Harvard,Ivy League,W,5,3,A,Hanover,NH,Boston,MA
4960553,2010,WFH,1,306,Indiana,Big Ten,418,Michigan,Big Ten,W,4,2,A,Bloomington,IN,Ann Arbor,MI
4962056,2010,WFH,1,600,Saint Francis (PA),NEC,590,Sacred Heart,NEC,L,0,1,A,Loretto,PA,Fairfield,CT
4962058,2010,WFH,1,579,Robert Morris,NEC,590,Sacred Heart,NEC,L,0,5,A,Moon Township,PA,Fairfield,CT
4966589,2010,WFH,1,418,Michigan,Big Ten,414,Miami (OH),MAC,W,3,2,A,Ann Arbor,MI,Oxford,OH
4967388,2010,WFH,1,418,Michigan,Big Ten,392,Maryland,ACC,L,1,4,A,Ann Arbor,MI,College Park,MD
4967406,2010,WFH,1,306,Indiana,Big Ten,749,Wake Forest,ACC,L,2,5,A,Bloomington,IN,Winston-Salem,NC
4967683,2010,WFH,1,306,Indiana,Big Ten,749,Wake Forest,ACC,L,0,2,A,Bloomington,IN,Winston-Salem,NC
4968146,2010,WFH,1,251,Georgetown,AAC,83,Bucknell,Patriot,L,1,3,A,Washington,DC,Lewisburg,PA
4968438,2010,WFH,1,457,North Carolina,ACC,746,Virginia,ACC,L,0,1,A,Chapel Hill,NC,Charlottesville,VA
4968538,2010,WFH,1,283,Hofstra,CAA,786,William & Mary,CAA,W,3,2,A,Hempstead,NY,Williamsburg,VA
4968540,2010,WFH,1,400,Massachusetts,Atlantic 10,690,Temple,Atlantic 10,L,1,2,A,Amherst,MA,Philadelphia,PA
4968542,2010,WFH,1,765,West Chester,Atlantic 10,575,Richmond,Atlantic 10,L,0,2,A,West Chester,PA,Richmond,VA
4968544,2010,WFH,1,457,North Carolina,ACC,317,James Madison,CAA,W,2,0,A,Chapel Hill,NC,Harrisonburg,VA
4968548,2010,WFH,1,164,UConn,AAC,587,Rutgers,AAC,W,3,0,A,Storrs,CT,New Brunswick,NJ
4969039,2010,WFH,1,331,Kent St.,MAC,418,Michigan,Big Ten,W,1,0,A,Kent,OH,Ann Arbor,MI
4969041,2010,WFH,1,518,Ohio St.,Big Ten,416,Michigan St.,Big Ten,L,1,2,A,Columbus,OH,East Lansing,MI
4969043,2010,WFH,1,786,William & Mary,CAA,317,James Madison,CAA,L,1,2,A,Williamsburg,VA,Harrisonburg,VA
4969056,2010,WFH,1,107,California,NorPac,108,UC Davis,NorPac,W,5,3,A,Berkeley,CA,Davis,CA
4969058,2010,WFH,1,80,Brown,Ivy League,167,Cornell,Ivy League,L,3,7,A,Providence,RI,Ithaca,NY
4969061,2010,WFH,1,14,Albany (NY),America East,68,Boston U.,America East,W,2,0,A,Albany,NY,Boston,MA
4969519,2010,WFH,1,191,Drexel,CAA,711,Towson,CAA,W,5,2,A,Philadelphia,PA,Towson,MD
4970904,2010,WFH,1,562,Quinnipiac,NEC,360,Lock Haven,NEC,L,0,4,A,Hamden,CT,Lock Haven,PA
4970930,2010,WFH,1,765,West Chester,Atlantic 10,340,La Salle,Atlantic 10,W,4,2,A,West Chester,PA,Philadelphia,PA
4970932,2010,WFH,1,739,Villanova,AAC,340,La Salle,Atlantic 10,L,0,2,A,Villanova,PA,Philadelphia,PA
4970941,2010,WFH,1,23,American,Patriot,83,Bucknell,Patriot,W,3,0,A,Washington,DC,Lewisburg,PA
4971748,2010,WFH,1,576,Rider,NEC,439,Monmouth,NEC,W,3,1,A,Lawrenceville,NJ,West Long Branch,NJ
4971995,2010,WFH,1,158,Columbia,Ivy League,738,Vermont,America East,W,1,0,A,New York,NY,Burlington,VT
4972083,2010,WFH,1,439,Monmouth,NEC,600,Saint Francis (PA),NEC,W,1,0,A,West Long Branch,NJ,Loretto,PA
4972477,2010,WFH,1,609,Saint Louis,Atlantic 10,575,Richmond,Atlantic 10,L,0,12,A,St. Louis,MO,Richmond,VA
4972479,2010,WFH,1,317,James Madison,CAA,575,Richmond,Atlantic 10,W,3,0,A,Harrisonburg,VA,Richmond,VA
4972493,2010,WFH,1,556,Providence,AAC,367,Louisville,AAC,L,2,3,A,Providence,RI,Louisville,KY
4972572,2010,WFH,1,352,Lehigh,Patriot,23,American,Patriot,L,1,7,A,Bethlehem,PA,Washington,DC
4972946,2010,WFH,1,606,Saint Joseph's,Atlantic 10,765,West Chester,Atlantic 10,W,3,1,A,Philadelphia,PA,West Chester,PA
4973636,2010,WFH,1,342,Lafayette,Patriot,83,Bucknell,Patriot,L,0,1,A,Easton,PA,Lewisburg,PA
4973653,2010,WFH,1,158,Columbia,Ivy League,554,Princeton,Ivy League,L,0,4,A,New York,NY,Princeton,NJ
4973654,2010,WFH,1,690,Temple,Atlantic 10,606,Saint Joseph's,Atlantic 10,L,0,4,A,Philadelphia,PA,Philadelphia,PA
4973946,2010,WFH,1,285,Holy Cross,Patriot,80,Brown,Ivy League,L,2,4,A,Worcester,MA,Providence,RI
4974037,2010,WFH,1,306,Indiana,Big Ten,518,Ohio St.,Big Ten,L,2,3,A,Bloomington,IN,Columbus,OH
4974039,2010,WFH,1,539,Penn St.,Big Ten,418,Michigan,Big Ten,L,0,2,A,University Park,PA,Ann Arbor,MI
4974041,2010,WFH,1,523,Old Dominion,CAA,711,Towson,CAA,W,2,1,A,Norfolk,VA,Towson,MD
4974042,2010,WFH,1,534,Pacific,NorPac,306,Indiana,Big Ten,L,0,3,A,Stockton,CA,Bloomington,IN
4974050,2010,WFH,1,342,Lafayette,Patriot,153,Colgate,Patriot,W,3,0,A,Easton,PA,Hamilton,NY
4974094,2010,WFH,1,813,Yale,Ivy League,562,Quinnipiac,NEC,W,2,1,A,New Haven,CT,Hamden,CT
4974843,2010,WFH,1,439,Monmouth,NEC,579,Robert Morris,NEC,W,2,1,A,West Long Branch,NJ,Moon Township,PA
4974923,2010,WFH,1,342,Lafayette,Patriot,439,Monmouth,NEC,W,3,1,A,Easton,PA,West Long Branch,NJ
4975203,2010,WFH,1,380,Maine,America East,416,Michigan St.,Big Ten,L,1,2,A,Orono,ME,East Lansing,MI
4975205,2010,WFH,1,519,Ohio,MAC,129,Central Mich.,MAC,W,2,1,A,Athens,OH,Mount Pleasant,MI
4975601,2010,WFH,1,400,Massachusetts,Atlantic 10,606,Saint Joseph's,Atlantic 10,L,0,3,A,Amherst,MA,Philadelphia,PA
4975603,2010,WFH,1,688,Syracuse,AAC,164,Connecticut,AAC,W,3,2,A,Syracuse,NY,Storrs,CT
4976775,2010,WFH,1,23,American,Patriot,285,Holy Cross,Patriot,W,5,0,A,Washington,DC,Worcester,MA
4977317,2010,WFH,1,688,Syracuse,AAC,554,Princeton,Ivy League,L,3,7,A,Syracuse,NY,Princeton,NJ
4977479,2010,WFH,1,457,North Carolina,ACC,749,Wake Forest,ACC,W,3,0,A,Chapel Hill,NC,Winston-Salem,NC
4977569,2010,WFH,1,738,Vermont,America East,14,Albany (NY),America East,L,0,2,A,Burlington,VT,Albany,NY
4977995,2010,WFH,1,164,UConn,AAC,251,Georgetown,AAC,W,6,1,A,Storrs,CT,Washington,DC
4978782,2010,WFH,1,416,Michigan St.,Big Ten,367,Louisville,AAC,W,2,1,A,East Lansing,MI,Louisville,KY
4978801,2010,WFH,1,352,Lehigh,Patriot,342,Lafayette,Patriot,L,0,3,A,Bethlehem,PA,Easton,PA
4978813,2010,WFH,1,500,Northeastern,CAA,283,Hofstra,CAA,L,2,4,A,Boston,MA,Hempstead,NY
4978820,2010,WFH,1,220,Fairfield,America East,738,Vermont,America East,W,1,0,A,Fairfield,CT,Burlington,VT
4978832,2010,WFH,1,317,James Madison,CAA,283,Hofstra,CAA,W,5,1,A,Harrisonburg,VA,Hempstead,NY
4978834,2010,WFH,1,740,VCU,CAA,283,Hofstra,CAA,L,3,4,A,Richmond,VA,Hempstead,NY
4978836,2010,WFH,1,414,Miami (OH),MAC,519,Ohio,MAC,L,0,1,A,Oxford,OH,Athens,OH
4978838,2010,WFH,1,363,Longwood,NorPac,27,Appalachian St.,NorPac,W,2,1,A,Farmville,VA,Boone,NC
4979492,2010,WFH,1,639,Siena,NEC,352,Lehigh,Patriot,L,2,3,A,Loudonville,NY,Bethlehem,PA
4980285,2010,WFH,1,331,Kent St.,MAC,669,Missouri St.,MAC,W,6,3,A,Kent,OH,Springfield,MO
4980362,2010,WFH,1,191,Drexel,CAA,392,Maryland,ACC,L,0,5,A,Philadelphia,PA,College Park,MD
4980682,2010,WFH,1,285,Holy Cross,Patriot,562,Quinnipiac,NEC,L,1,3,A,Worcester,MA,Hamden,CT
4980777,2010,WFH,1,312,Iowa,Big Ten,418,Michigan,Big Ten,W,3,2,A,Iowa City,IA,Ann Arbor,MI
4980860,2010,WFH,1,275,Harvard,Ivy League,67,Boston College,ACC,L,1,9,A,Boston,MA,Chestnut Hill,MA
4981137,2010,WFH,1,400,Massachusetts,Atlantic 10,275,Harvard,Ivy League,W,1,0,A,Amherst,MA,Boston,MA
4981139,2010,WFH,1,83,Bucknell,Patriot,360,Lock Haven,NEC,L,0,1,A,Lewisburg,PA,Lock Haven,PA
4981148,2010,WFH,1,639,Siena,NEC,14,Albany (NY),America East,L,0,4,A,Loudonville,NY,Albany,NY
4981150,2010,WFH,1,173,Davidson,NorPac,563,Radford,NorPac,L,0,4,A,Davidson,NC,Radford,VA
4981154,2010,WFH,1,674,Stanford,NorPac,539,Penn St.,Big Ten,L,1,3,A,Stanford,CA,University Park,PA
4981159,2010,WFH,1,392,Maryland,ACC,457,North Carolina,ACC,W,4,1,A,College Park,MD,Chapel Hill,NC
4982336,2010,WFH,1,68,Boston U.,America East,523,Old Dominion,CAA,L,1,2,A,Boston,MA,Norfolk,VA
4982338,2010,WFH,1,579,Robert Morris,NEC,27,Appalachian St.,NorPac,L,0,2,A,Moon Township,PA,Boone,NC
4982668,2010,WFH,1,556,Providence,AAC,68,Boston U.,America East,W,2,0,A,Providence,RI,Boston,MA
4983133,2010,WFH,1,765,West Chester,Atlantic 10,576,Rider,NEC,L,0,3,A,West Chester,PA,Lawrenceville,NJ
4983135,2010,WFH,1,172,Dartmouth,Ivy League,738,Vermont,America East,W,3,2,A,Hanover,NH,Burlington,VT
4983931,2010,WFH,1,107,California,NorPac,414,Miami (OH),MAC,L,1,2,A,Berkeley,CA,Oxford,OH
4984749,2010,WFH,1,153,Colgate,Patriot,639,Siena,NEC,L,3,5,A,Hamilton,NY,Loudonville,NY
4985928,2010,WFH,1,129,Central Mich.,MAC,306,Indiana,Big Ten,L,1,3,A,Mount Pleasant,MI,Bloomington,IN
4986055,2010,WFH,1,576,Rider,NEC,590,Sacred Heart,NEC,W,3,0,A,Lawrenceville,NJ,Fairfield,CT
4987057,2010,WFH,1,67,Boston College,ACC,469,New Hampshire,America East,L,2,3,A,Chestnut Hill,MA,Durham,NH
4987061,2010,WFH,1,749,Wake Forest,ACC,367,Louisville,AAC,W,2,1,A,Winston-Salem,NC,Louisville,KY
4987063,2010,WFH,1,609,Saint Louis,Atlantic 10,340,La Salle,Atlantic 10,L,1,5,A,St. Louis,MO,Philadelphia,PA
4987067,2010,WFH,1,275,Harvard,Ivy League,167,Cornell,Ivy League,W,1,0,A,Boston,MA,Ithaca,NY
4987069,2010,WFH,1,457,North Carolina,ACC,746,Virginia,ACC,W,2,1,A,Chapel Hill,NC,Charlottesville,VA
4987071,2010,WFH,1,576,Rider,NEC,587,Rutgers,AAC,L,2,5,A,Lawrenceville,NJ,New Brunswick,NJ
4987073,2010,WFH,1,439,Monmouth,NEC,180,Delaware,CAA,L,1,3,A,West Long Branch,NJ,Newark,DE
4987075,2010,WFH,1,609,Saint Louis,Atlantic 10,765,West Chester,Atlantic 10,L,0,3,A,St. Louis,MO,West Chester,PA
4987161,2010,WFH,1,556,Providence,AAC,14,Albany (NY),America East,L,1,2,A,Providence,RI,Albany,NY
4987163,2010,WFH,1,674,Stanford,NorPac,107,California,NorPac,L,3,4,A,Stanford,CA,Berkeley,CA
4987165,2010,WFH,1,556,Providence,AAC,688,Syracuse,AAC,L,1,2,A,Providence,RI,Syracuse,NY
4987635,2010,WFH,1,153,Colgate,Patriot,167,Cornell,Ivy League,L,1,2,A,Hamilton,NY,Ithaca,NY
4987681,2010,WFH,1,739,Villanova,AAC,352,Lehigh,Patriot,W,10,1,A,Villanova,PA,Bethlehem,PA
4987683,2010,WFH,1,556,Providence,AAC,587,Rutgers,AAC,W,8,0,A,Providence,RI,New Brunswick,NJ
4987685,2010,WFH,1,418,Michigan,Big Ten,275,Harvard,Ivy League,W,3,1,A,Ann Arbor,MI,Boston,MA
4988241,2010,WFH,1,688,Syracuse,AAC,739,Villanova,AAC,W,5,3,A,Syracuse,NY,Villanova,PA
4989220,2010,WFH,1,191,Drexel,CAA,786,William & Mary,CAA,W,2,1,A,Philadelphia,PA,Williamsburg,VA
4989222,2010,WFH,1,67,Boston College,ACC,457,North Carolina,ACC,L,0,4,A,Chestnut Hill,MA,Chapel Hill,NC
4989224,2010,WFH,1,360,Lock Haven,NEC,639,Siena,NEC,W,5,0,A,Lock Haven,PA,Loudonville,NY
4989230,2010,WFH,1,600,Saint Francis (PA),NEC,579,Robert Morris,NEC,L,0,1,A,Loretto,PA,Moon Township,PA
4989912,2010,WFH,1,519,Ohio,MAC,669,Missouri St.,MAC,L,2,3,A,Athens,OH,Springfield,MO
4989946,2010,WFH,1,107,California,NorPac,534,Pacific,NorPac,L,1,2,A,Berkeley,CA,Stockton,CA
4989948,2010,WFH,1,534,Pacific,NorPac,342,Lafayette,Patriot,L,3,4,A,Stockton,CA,Easton,PA
4989952,2010,WFH,1,690,Temple,Atlantic 10,360,Lock Haven,NEC,L,1,4,A,Philadelphia,PA,Lock Haven,PA
4989954,2010,WFH,1,342,Lafayette,Patriot,540,Penn,Ivy League,W,2,0,A,Easton,PA,Philadelphia,PA
4989956,2010,WFH,1,275,Harvard,Ivy League,500,Northeastern,CAA,L,0,6,A,Boston,MA,Boston,MA
4990437,2010,WFH,1,352,Lehigh,Patriot,158,Columbia,Ivy League,L,1,3,A,Bethlehem,PA,New York,NY
4990821,2010,WFH,1,576,Rider,NEC,600,Saint Francis (PA),NEC,W,1,0,A,Lawrenceville,NJ,Loretto,PA
4991098,2010,WFH,1,158,Columbia,Ivy League,688,Syracuse,AAC,L,0,6,A,New York,NY,Syracuse,NY
4991100,2010,WFH,1,363,Longwood,NorPac,563,Radford,NorPac,L,1,2,A,Farmville,VA,Radford,VA
4993157,2010,WFH,1,518,Ohio St.,Big Ten,539,Penn St.,Big Ten,L,1,2,A,Columbus,OH,University Park,PA
4993171,2010,WFH,1,416,Michigan St.,Big Ten,312,Iowa,Big Ten,W,3,0,A,East Lansing,MI,Iowa City,IA
4993846,2010,WFH,1,360,Lock Haven,NEC,439,Monmouth,NEC,W,5,1,A,Lock Haven,PA,West Long Branch,NJ
4994578,2010,WFH,1,363,Longwood,NorPac,47,Ball St.,MAC,W,2,1,A,Farmville,VA,Muncie,IN
4994580,2010,WFH,1,27,Appalachian St.,NorPac,711,Towson,CAA,L,0,3,A,Boone,NC,Towson,MD
4994584,2010,WFH,1,47,Ball St.,MAC,669,Missouri St.,MAC,W,4,2,A,Muncie,IN,Springfield,MO
4994586,2010,WFH,1,129,Central Mich.,MAC,331,Kent St.,MAC,L,2,5,A,Mount Pleasant,MI,Kent,OH
4994674,2010,WFH,1,67,Boston College,ACC,746,Virginia,ACC,L,0,2,A,Chestnut Hill,MA,Charlottesville,VA
4994676,2010,WFH,1,193,Duke,ACC,457,North Carolina,ACC,L,0,7,A,Durham,NC,Chapel Hill,NC
4994711,2010,WFH,1,158,Columbia,Ivy League,342,Lafayette,Patriot,W,4,1,A,New York,NY,Easton,PA
4994715,2010,WFH,1,711,Towson,CAA,500,Northeastern,CAA,L,0,3,A,Towson,MD,Boston,MA
4994717,2010,WFH,1,416,Michigan St.,Big Ten,306,Indiana,Big Ten,W,6,2,A,East Lansing,MI,Bloomington,IN
4994719,2010,WFH,1,519,Ohio,MAC,47,Ball St.,MAC,W,3,1,A,Athens,OH,Muncie,IN
4994727,2010,WFH,1,283,Hofstra,CAA,523,Old Dominion,CAA,W,6,5,A,Hempstead,NY,Norfolk,VA
4995065,2010,WFH,1,457,North Carolina,ACC,193,Duke,ACC,W,2,1,A,Chapel Hill,NC,Durham,NC
4995067,2010,WFH,1,172,Dartmouth,Ivy League,688,Syracuse,AAC,L,0,2,A,Hanover,NH,Syracuse,NY
4995069,2010,WFH,1,180,Delaware,CAA,500,Northeastern,CAA,L,0,1,A,Newark,DE,Boston,MA
4995071,2010,WFH,1,129,Central Mich.,MAC,416,Michigan St.,Big Ten,L,0,2,A,Mount Pleasant,MI,East Lansing,MI
4995075,2010,WFH,1,167,Cornell,Ivy League,746,Virginia,ACC,L,0,3,A,Ithaca,NY,Charlottesville,VA
4995851,2010,WFH,1,563,Radford,NorPac,786,William & Mary,CAA,L,1,2,A,Radford,VA,Williamsburg,VA
4995853,2010,WFH,1,509,Northwestern,Big Ten,416,Michigan St.,Big Ten,L,2,5,A,Evanston,IL,East Lansing,MI
4995875,2010,WFH,1,153,Colgate,Patriot,352,Lehigh,Patriot,L,1,4,A,Hamilton,NY,Bethlehem,PA
4995908,2010,WFH,1,342,Lafayette,Patriot,765,West Chester,Atlantic 10,W,3,0,A,Easton,PA,West Chester,PA
4996151,2010,WFH,1,416,Michigan St.,Big Ten,539,Penn St.,Big Ten,W,5,1,A,East Lansing,MI,University Park,PA
4996252,2010,WFH,1,312,Iowa,Big Ten,518,Ohio St.,Big Ten,L,0,2,A,Iowa City,IA,Columbus,OH
4996629,2010,WFH,1,360,Lock Haven,NEC,81,Bryant,NEC,W,2,0,A,Lock Haven,PA,Smithfield,RI
4996631,2010,WFH,1,173,Davidson,NorPac,740,VCU,CAA,L,0,3,A,Davidson,NC,Richmond,VA
4996644,2010,WFH,1,519,Ohio,MAC,414,Miami (OH),MAC,W,1,0,A,Athens,OH,Oxford,OH
4997113,2010,WFH,1,575,Richmond,Atlantic 10,746,Virginia,ACC,L,0,3,A,Richmond,VA,Charlottesville,VA
4997389,2010,WFH,1,220,Fairfield,America East,352,Lehigh,Patriot,L,2,3,A,Fairfield,CT,Bethlehem,PA
4997406,2010,WFH,1,418,Michigan,Big Ten,518,Ohio St.,Big Ten,L,3,4,A,Ann Arbor,MI,Columbus,OH
4997419,2010,WFH,1,340,La Salle,Atlantic 10,575,Richmond,Atlantic 10,L,0,4,A,Philadelphia,PA,Richmond,VA
4997461,2010,WFH,1,540,Penn,Ivy League,600,Saint Francis (PA),NEC,W,5,0,A,Philadelphia,PA,Loretto,PA
